"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1839088399699030389","Thu Sep 26 07:27:13 +0000 2024","6","@Ning_Marto @H1m4_W4r1 @JoeSamsung6 @JhonSitorus_18 @jokowi @gibran_tweet @kaesangp @bobbynasution_ @StefanAntonio__ @DS_yantie @_sekarkinanthi_ @EviDrajat @Bams_4GP @ChainsawSimple @bawa_santai_aja @Dargomb33306384 @TutupG56821 @8_FERRY_8 @KangManto123 @BebySoSweet @veraagustian_ @Cak_Kancil007 @feroferraferri @bengkeldodo @paman_samsul @mas_veel @PartBurungGalak @psi_id @Dennysiregar7 @TrisiyoWong @Bambangmulyonoo @Uki23 @DedynurPalakka @grace_nat @RajaJuliAntoni @CherylTanzil @Ghurem2 @KaesangP_ @PreciosaKanti @fadjroeL @islah_bahrawi @Beritasatu @jakpost @okezonenews @TonightShow_NET @jawapos @Google Tinggal pilih https://t.co/Ilkafcbaj3","1839205068245184846","","Ning_Marto","in","DKI Jakarta, Indonesia","0","1","2","https://x.com/Duren___/status/1839205068245184846","1501606510979256323","Duren___"
"1839175274187075825","Thu Sep 26 06:19:52 +0000 2024","0","@gibran_tweeet Reti wae to Mas","1839188118278386049","","gibran_tweeet","in","","0","1","0","https://x.com/kelincicici18/status/1839188118278386049","3071665542","kelincicici18"
"1839181742793699714","Thu Sep 26 05:54:32 +0000 2024","0","Selamat bertugas mas Gibran. Lawan DFK dg jalan berprestasi. Negara ini terlalu besar unt ngurusin orang2 kerdil yg memelihara fitnah &amp; kebencian. GBU","1839181742793699714","","","in","","0","0","0","https://x.com/Nusantara_17845/status/1839181742793699714","1188268473111068672","Nusantara_17845"
"1839181535611859165","Thu Sep 26 05:53:43 +0000 2024","4","Momen mas Gibran menemani mba selvi berbelanja Pecat Guru Gorontalo Adik Fufufafa Tia Rahmania CEPET BGT Clara Hujan Putra Mulyono Pagii 誤審騒動 #giants #lovefighters #vidioviral https://t.co/YKxygSzpIk","1839181535611859165","https://pbs.twimg.com/ext_tw_video_thumb/1839181348851822592/pu/img/Rt6WLSpVv-UN_l50.jpg","","in","Kuningan","0","0","0","https://x.com/IlhamIndraaaa/status/1839181535611859165","1641024423301095424","IlhamIndraaaa"
"1839157174913871988","Thu Sep 26 05:33:38 +0000 2024","1","@DedynurPalakka @Ber_uang08 @gtobing2903 @prabowo @gibran_tweet @Kimberley_PS08 @mas_veel @florieliciouss @BANGSAygSUJUD @are_inismyname @DarekaRendy @drReUtari08 @Epricila10 @FDonghun @bengkeldodo cawapres yang sudah tercoreng nama baik nya","1839176481551036803","","DedynurPalakka","in","","0","0","1","https://x.com/XVangohsnow/status/1839176481551036803","1744634911104110592","XVangohsnow"
"1839175925646405649","Thu Sep 26 05:31:25 +0000 2024","4","Momen mas Gibran sedang antri di bandara Pecat Guru Gorontalo Adik Fufufafa Tia Rahmania CEPET BGT Clara Hujan Putra Mulyono Pagii 誤審騒動 #giants #lovefighters #vidioviral https://t.co/aF67jPTgOQ","1839175925646405649","https://pbs.twimg.com/ext_tw_video_thumb/1839175333720797184/pu/img/NWhHRsRIwxUsi1f_.jpg","","in","malang","0","0","0","https://x.com/OvienovArdns/status/1839175925646405649","1640664674336395266","OvienovArdns"
"1838870870221377566","Thu Sep 26 05:07:30 +0000 2024","0","@Heraloebss @gibran_tweet @prabowo biasa kak .. netijen yang pak diman mas diman dan bu diman","1839169907818377712","","Heraloebss","in","Kebumen, Indonesia","0","0","0","https://x.com/bengkeldodo/status/1839169907818377712","576755999","bengkeldodo"
"1839168904071098560","Thu Sep 26 05:03:31 +0000 2024","3","Mudah2an pemimpin yg baru nanti Bapak @prabowo &amp; mas @gibran_tweet dapat menyelesaikan kasus2 intoleransi beragama yg semakin meningkat di NKRI ini. Jangan sampai negara yg berbhinneka Tunggal Ika &amp; berdasarkan Pancadila harus runtuh gara2 memaksakan NKRI menjadi negara 1 agama.","1839168904071098560","","","in","","0","0","1","https://x.com/Simemaki/status/1839168904071098560","1598186106230448129","Simemaki"
"1839168788643909870","Thu Sep 26 05:03:03 +0000 2024","358"," : Pak... Mas Gibran kemana kok gak pernah kelihatan bareng dengan bapak??? : : Pak... Membahas Kabinet diajak tidak mas Gibrannya pak??? : https://t.co/kVoyAyV6Kc","1839168788643909870","https://pbs.twimg.com/ext_tw_video_thumb/1839168713594896384/pu/img/3S2LvmMipVGZjzOM.jpg","","in","London, England","6","48","141","https://x.com/BangPino__/status/1839168788643909870","1132425764622675969","BangPino__"
"1838952752308981899","Wed Sep 25 14:44:36 +0000 2024","0","Mager ah mau kemana mana ada tukang parkir","1838952752308981899","","","in","Giacarta","0","0","0","https://x.com/bagaksara/status/1838952752308981899","985531121554276353","bagaksara"
"1838416278387634278","Wed Sep 25 13:45:57 +0000 2024","0","@Dahnilanzar @YouTube Yg ini ya mas @gibran_tweet orgnya !","1838937991789604917","","Dahnilanzar","in","","0","0","0","https://x.com/JsDeyz_2/status/1838937991789604917","1253672024121040896","JsDeyz_2"
"1838762518262747312","Wed Sep 25 13:38:06 +0000 2024","1","@rosunWONG menurut gw mas gibran ganteng. pantes ko.jd wapres.","1838936016704737699","","rosunWONG","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/NoahShaputra/status/1838936016704737699","1405587300","NoahShaputra"
"1838762518262747312","Wed Sep 25 12:57:57 +0000 2024","0","@rosunWONG Sehat selalu mas Gibran... jangan dengarkan anjing menggonggong karena mereka cuma binatang piaraan orang2 yang sakit hati","1838925912068464707","","rosunWONG","in","","0","1","0","https://x.com/sayhidayat3/status/1838925912068464707","3259056606","sayhidayat3"
"1838923131668627541","Wed Sep 25 12:46:54 +0000 2024","0","Ini juga bagus mas kaesang. @kaesangp @gibran_tweet @jokowi @IrianaJokowi_ @Ayangkahiyang","1838923131668627541","","","in","","0","0","0","https://x.com/FurnieIndie/status/1838923131668627541","1805772010729127937","FurnieIndie"
"1838911299998351469","Wed Sep 25 11:59:53 +0000 2024","27","Sekarang narasi buzzer2 sengkleknya udah bukan lagi soal fufufafa atau adu domba Jokowi-Prabowo-Gibran Jokowi dikatain tidak sah sebagai presiden karena namanya Mulyono Goblok goblok","1838911299998351469","","","in","Jakarta Pusat, DKI Jakarta","0","2","8","https://x.com/mas_veel/status/1838911299998351469","1709123175450288128","mas_veel"
"1838888269414543434","Wed Sep 25 11:51:18 +0000 2024","0","@iqbal_farabi cek bocor alus tempo terbaru mas isu fufufafa udh sampe ke prabowo dan prabowo sempat marah dan juga kabarnya gibran tidak dilibatkan sama sekali dalam penyusunan kabinet https://t.co/e7vMHS04Os","1838909137247404220","","iqbal_farabi","in","","0","0","0","https://x.com/Ldi_32/status/1838909137247404220","90075570","Ldi_32"
"1838904643474374867","Wed Sep 25 11:33:26 +0000 2024","0","Mas @KRMT_RoySuryo sangat lugas utk memberikan hujan pandangan atas Putra Mulyono aka Gibran. Intinya: tetep ijazah SMA menjadi permasalahan tak memenuhi syarat dan juga periksa BRAIN CITY Scanner. Menyala https://t.co/Fjg5EfaPuX","1838904643474374867","https://pbs.twimg.com/ext_tw_video_thumb/1838904555528138752/pu/img/s-buBPQ9WnfoJMQp.jpg","","in","","0","0","1","https://x.com/sharpandshark/status/1838904643474374867","1628338800362672128","sharpandshark"
"1838870870221377566","Wed Sep 25 11:17:25 +0000 2024","0","@Heraloebss @gibran_tweet @prabowo Sehat selalu pak Prabowo... Jaga terus jidatnya mas Gibran jangan sampe bolong....","1838900613301895287","","Heraloebss","in","","0","0","0","https://x.com/aharisth/status/1838900613301895287","327912017","aharisth"
"1838870870221377566","Wed Sep 25 11:02:13 +0000 2024","0","@vltog @Heraloebss @gibran_tweet @prabowo Haha bisa sampe kepikiran se jelek itu ya. Emang tipikal pendukung 24&amp;16 hati sama pikiran podo elek e","1838896784015577555","","vltog","in","Temanggung, Indonesia","0","0","0","https://x.com/Massbudiii/status/1838896784015577555","1376754271518031873","Massbudiii"
"1838870870221377566","Wed Sep 25 11:01:19 +0000 2024","0","@Heraloebss @gibran_tweet @prabowo Para Hatters muncullah ","1838896560773722599","","Heraloebss","in","Temanggung, Indonesia","0","0","0","https://x.com/Massbudiii/status/1838896560773722599","1376754271518031873","Massbudiii"
"1838870870221377566","Wed Sep 25 10:49:10 +0000 2024","5","@Heraloebss @gibran_tweet @prabowo Fix udah di confirm mas @gibran_tweet sama si @Heraloebss siapa itu fufufafa... Btw.. pak @prabowo ruang kerjanya kereen... Jadi inget film GodFather.","1838893502215885023","","Heraloebss","in","Konoha , Republic of Wakanda","0","1","0","https://x.com/surya_izrul/status/1838893502215885023","1637939601238282241","surya_izrul"
"1838843790188331130","Wed Sep 25 10:46:35 +0000 2024","12","@zy_zy_lestary @Ki_Nusantara99 @adri_7i @dika_maxelyou @IrwanResma48922 Gibran kaesang ini orang2 tengil yg seenaknya bicara dn berbuat. Tinggal tunggu waktu aj.","1838892853780693085","","zy_zy_lestary","in","Menteng, Indonesia","0","1","2","https://x.com/IamTotoPing/status/1838892853780693085","1655848158457638912","IamTotoPing"
"1838710142176760073","Wed Sep 25 10:02:48 +0000 2024","2","@AliZain435h @Andria75777 Banyak yang iri dengan kesuksesan dan pencapaian mas Gibran.....️","1838881831833518287","","AliZain435h","in","Wellington City, New Zealand","0","2","0","https://x.com/Triaswa32/status/1838881831833518287","1748434186569150464","Triaswa32"
"1838870870221377566","Wed Sep 25 09:40:38 +0000 2024","1","@Heraloebss @gibran_tweet @prabowo Sehat selalu Pak Prabowo dan mas Gibran","1838876253916721235","","Heraloebss","in","","0","0","0","https://x.com/aina_alit/status/1838876253916721235","1528136566841184256","aina_alit"
"1836675168791597088","Wed Sep 25 09:36:35 +0000 2024","1","@emerson_yuntho @kaesangp Bagaimana jika nanti Mas Gibran gak jadi dilantik sebagai Wapres karena kasus Fufufafa ?","1838875235925528715","","emerson_yuntho","in","","0","0","0","https://x.com/shop_yoon/status/1838875235925528715","1477218869034971137","shop_yoon"
"1838870870221377566","Wed Sep 25 09:32:24 +0000 2024","1","@Heraloebss @gibran_tweet @prabowo Jika fufufafa adalah Gibran maka Benar bahwa jokowi Tdk menarik anak2 nya untuk ikut terjun di politik praktis apalagi menyiapkan anak2nya dikemudian hari. Semua terjadi scr organik alamiah. Gibran/fufufafa berekspresi sesuai usianya dan seperti pemuda lainnya sbg org biasa.","1838874184149315766","","Heraloebss","in","","0","0","0","https://x.com/masLeres/status/1838874184149315766","2238768883","masLeres"
"1838799063850135594","Wed Sep 25 08:37:58 +0000 2024","4","@Tan_Mar3M Betul memang sukses anak-anak beliau. Mas @gibran_tweet jd Wapres Mas @kaesangp jd ketum PSI Klo anak-anak kaum 58% terima apa adanya aja #GibranKaesangTidakJujur #GibranCariSlamet #FufufafaBocilPsikopat #FufufafaAdalahGibran","1838860485493760224","","Tan_Mar3M","in","Sundaland","0","0","1","https://x.com/Metal_L0rd/status/1838860485493760224","1271411192","Metal_L0rd"
"1838753201564324266","Wed Sep 25 07:59:39 +0000 2024","0","@TeddGus @RajaJuliAntoni ayo mas @kaesangp pake kaos adiknya @gibran_tweet https://t.co/aZblRDnFf5","1838850842600050916","https://pbs.twimg.com/media/GYTpF3ZasAAhWUF.jpg","TeddGus","in","Sidoarjo, Indonesia","0","0","0","https://x.com/andiebs/status/1838850842600050916","61409699","andiebs"
"1838835836067950747","Wed Sep 25 07:00:01 +0000 2024","0","Jokowi SBY sepakat memberikan dukungan penuh untuk pemerintahan pak prabowo dan mas gibran https://t.co/KoeklFP3Eg","1838835836067950747","https://pbs.twimg.com/media/GYTXKWabsAALz5Z.jpg","","in","Indonesia ","0","0","0","https://x.com/Matusdea/status/1838835836067950747","757173365991813120","Matusdea"
"1838506045947416933","Wed Sep 25 05:34:01 +0000 2024","0","@tempodotco Silahkan Ntar biar diganti mas gibran kalo prosesi udah selesai","1838814193522479584","","tempodotco","in","","0","0","0","https://x.com/AdeNoe183728/status/1838814193522479584","1752017068223045632","AdeNoe183728"
"1838581537677414636","Wed Sep 25 05:02:39 +0000 2024","0","@DedynurPalakka Boleh di coba más kaos gibran : aku fufufafa putra mulyono (kalo benar) kalo ini fitnah tinggal pakai belakangnya pake : adalah fitnah biar ada klarifikasi gitu","1838806298609303794","","DedynurPalakka","in","","0","0","0","https://x.com/fandrian1982/status/1838806298609303794","3318537732","fandrian1982"
"1838799919823598008","Wed Sep 25 04:37:18 +0000 2024","0","Cowok jelek yang beruntung ya cuma mas Gibran sih menurutku","1838799919823598008","","","in","","0","0","0","https://x.com/Serumpun_26/status/1838799919823598008","1829091922058850304","Serumpun_26"
"1838533368511893627","Wed Sep 25 03:39:21 +0000 2024","0","@psi_id mas gibran dibuatin kaos fufufafa biar rame.. kan situ suka rame","1838785334966128787","","psi_id","in","","0","0","0","https://x.com/amienraisbima/status/1838785334966128787","1592828300","amienraisbima"
"1838162668961542386","Wed Sep 25 02:19:46 +0000 2024","1","@bengkeldodo @AndreasSolusi @KlatenPolres @FmplMerapi @ListyoSigitP @DivHumas_Polri @bravonur @GakkumKLHK @KejaksaanRI @KPK_RI @jokowi @gibran_tweet @prabowo @jatamnas @walhinasional @bksdajawatengah @poldajateng_ @reskrimsusjtg @hyudilautbiru @mas_veel @4Y4NKZ @abang_regar @adri_7i @Alexemeru @AlmaghribiS @AnakTangsiAD @anni_noni @mpoklela7 loh... ilang guys akunnya wkwkwkkw","1838765305147035894","","bengkeldodo","in","Ohara","0","0","0","https://x.com/UseKidd/status/1838765305147035894","1672969690703081474","UseKidd"
"1838763396273180708","Wed Sep 25 02:12:10 +0000 2024","5","Sedikit bicara banyak kodenya. Mulyono style. Di timeline-ku respons netizen cukup beragam. Ada yang positif ada yang bilang kreatif dan nggak sedikit juga yang tetep benci. Awokwokwok Next mungkin Mas Gibran ke CFD pake hoodie dengan wording: Samsul yes Fufufafa no. https://t.co/2kGkGWj0K5","1838763396273180708","https://pbs.twimg.com/media/GYSZjmNakAAjHhT.jpg","","in","Bekasi, Jawa Barat","1","4","3","https://x.com/zarryhendrik/status/1838763396273180708","1830674801473789954","zarryhendrik"
"1838470680133931150","Wed Sep 25 02:06:36 +0000 2024","0","@tham878 Kata kunci nya Pak Prabowo dengan Pak Jokowi ya... Bukan Pak Prabowo dengan Mas Gibran ","1838761994696167679","","tham878","in","","0","0","0","https://x.com/KumJayNdut/status/1838761994696167679","938553398","KumJayNdut"
"1838619525119643907","Wed Sep 25 01:49:49 +0000 2024","1","@JhonSitorus_18 Oh bang Jhon ternyata simaptisan PdiPeh. Hahahhaah pantasan kritik mulu kelyarga jokowi wkwkwkwk. Dan ngarep gibran di ganti puan ... maen lu ga rapih jhon mudab kebaca. . Sok2an bilang mas pram gagasan bagus. Padahal dalam potongan videonya pram ga ada ngomong gagasan hadeeh","1838757768364462486","","JhonSitorus_18","in","","0","0","1","https://x.com/andilayaw338/status/1838757768364462486","1815724091783155712","andilayaw338"
"1838451065769070925","Wed Sep 25 01:41:07 +0000 2024","0","@KangManto123 Say tau anda mau kita komen fufufafa. Maap ya sy ga gmpang kegocek ya mas gibran","1838755579411730510","","KangManto123","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/vgggyuuuuu/status/1838755579411730510","997481795154161664","vgggyuuuuu"
"1838538412321837067","Tue Sep 24 23:23:38 +0000 2024","0","@GwynxAsh @AgusYudhoyono @prabowo @gibran_tweet @jokowi @puanmaharani_ri @aburizalbakrie @SBYudhoyono @Pak_JK @Fahrihamzah @Chavesz08 @Boediantar4 @mas_veel PDIP jangan malah ikut-ikutan memperkuat kekuasaan baru rakyat masih butuh perlawanan.","1838720983043313806","","GwynxAsh","in","","0","1","0","https://x.com/bbtjkiy/status/1838720983043313806","3178840062","bbtjkiy"
"1838500461189664984","Tue Sep 24 20:17:49 +0000 2024","0","@DokterTifa Mereka bisa apa?? Tanpa mas gibran prabowo ga mungkin menanp","1838674218315321653","","DokterTifa","in","","0","0","0","https://x.com/AdeNoe183728/status/1838674218315321653","1752017068223045632","AdeNoe183728"
"1838527526936940981","Tue Sep 24 17:48:37 +0000 2024","0","@SuiteCrabs @DedynurPalakka Mas @gibran_tweet kalau kenal sifufu titip barang bagus neee.... koleksi adeknya di iseeppp manteb... dia ga suka jari... enak pakai kooooooonnnn....","1838636670884942037","","SuiteCrabs","in","Semarang - Denpasar ","0","0","0","https://x.com/PatiBagong/status/1838636670884942037","1248627342773121024","PatiBagong"
"1838538412321837067","Tue Sep 24 16:31:56 +0000 2024","0","@basbosh24 @GwynxAsh @AgusYudhoyono @prabowo @gibran_tweet @jokowi @puanmaharani_ri @aburizalbakrie @SBYudhoyono @Pak_JK @Fahrihamzah @Chavesz08 @Boediantar4 @mas_veel Pertemuan ini dapat menjadi jembatan untuk menyatukan semua elemen politik demi kepentingan rakyat.","1838617376037965934","","basbosh24","in","","0","0","0","https://x.com/FadhielZakaria/status/1838617376037965934","1341719977","FadhielZakaria"
"1838600582153802216","Tue Sep 24 15:25:12 +0000 2024","1","Karena ini masalah bangsa ke depan sepertinya Mas @gibran_tweet perlu membiasakan diri untuk membaca buku dari sekarang. Agar kelak saat ada masyarakat yang mengkampanyekan cinta membaca buku Anda bisa ikut serta meski mungkin sebagai pembaca pemula.","1838600582153802216","","","in","","0","1","0","https://x.com/noffret/status/1838600582153802216","371323385","noffret"
"1838527526936940981","Tue Sep 24 14:17:36 +0000 2024","0","@DedynurPalakka Kebencian bisa mereka buat dengan sesuatu yang membagongkan dan lucunya para pembencinya semakin brutal spt dulu waktu nyapres Mas gibran dikatain Samsul tapi itu menjadi kekuatan bukan kelemahan dan skrg Mulyono yang semakin sabar dan bekerja saja gak peduli ama para pembenci","1838583567582208337","","DedynurPalakka","in","Makassar, Indonesia","0","0","0","https://x.com/muhamma11744906/status/1838583567582208337","1295538965865357313","muhamma11744906"
"1838273690657751551","Tue Sep 24 09:25:39 +0000 2024","0","@Uki23 pak @prabowo sudah memaafkan mas @gibran_tweet walopun dihina","1838510096617476441","","Uki23","in","Morocco","0","0","0","https://x.com/amtvNU/status/1838510096617476441","1388393440396804099","amtvNU"
"1838509006740165010","Tue Sep 24 09:21:19 +0000 2024","13","Hehehehehe...selamat menikmati kecewa aja lah ya soalnya bau itu Gibran atau bukan Prabowo udah gak peduli ttp kompak menjadi RI1 &amp; RI2 kalau mau coba2 ngorek dendam luka lama bagus. Kita siap posting video Gus Dur tiap hari. Bgmn bangsa Indonesia dikendalikan nafsu kuasa","1838509006740165010","","","in","Jakarta Pusat, DKI Jakarta","0","3","9","https://x.com/mas_veel/status/1838509006740165010","1709123175450288128","mas_veel"
"1838152895017238773","Tue Sep 24 09:18:48 +0000 2024","0","@mas_veel @tekarok007 @gibran_tweet Masyarakat malah jijik sama buzzerp peliharaan si mul. Udah di bayar ga intelek sama sekali cara ngelesnya.","1838508372116803788","","mas_veel","in","","0","0","0","https://x.com/papakiera/status/1838508372116803788","1483060454234914821","papakiera"
"1838456113756291137","Tue Sep 24 09:02:55 +0000 2024","0","@JimlyAs padahal pak @prabowo sudah memaafkan mas @gibran_tweet","1838504376526098653","","JimlyAs","in","Sidoarjo, Indonesia","0","0","0","https://x.com/andiebs/status/1838504376526098653","61409699","andiebs"
"1838358005529874716","Tue Sep 24 08:46:59 +0000 2024","1","@YustinaRahayu3 @mas_veel @gibran_tweet @prabowo Kalian juga lucu sih bisa²nya percaya ditanggapi dibahas pula. Isu Lucu n absurd. Darimana kajiannya? Ayo Bahas lg RUU Rampas Aset. Pas mahasiswa Aksi nuding itu pesanan CIA n ga brani angkat isu ini. Kalian pun trnyata musiman soal RUU ini pesanan jg? https://t.co/GvmKPHswAS","1838500365651902735","https://pbs.twimg.com/media/GYOqVvdakAEosVu.jpg","YustinaRahayu3","in","Nusantara","1","0","0","https://x.com/DjolaFix/status/1838500365651902735","174156881","DjolaFix"
"1838499307688988768","Tue Sep 24 08:42:47 +0000 2024","0","Kepada bapak @prabowo dan mas @gibran_tweet tolong di pecat asn ini. Jgn kasih ruang untuk intoleransi di Negara ini. Masih banyak yang mau jadi ASN Pak..","1838499307688988768","","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/DodomDan/status/1838499307688988768","900261014557474816","DodomDan"
"1838152895017238773","Tue Sep 24 08:34:23 +0000 2024","0","@mas_veel @tekarok007 @gibran_tweet Dalang nya Slamet bin mulyono","1838497194116100416","","mas_veel","tl","","0","0","0","https://x.com/zerriegmarun/status/1838497194116100416","282981954","zerriegmarun"
"1838152895017238773","Tue Sep 24 08:30:19 +0000 2024","0","@mas_veel @tekarok007 @gibran_tweet Jilat taiknya fufufafa ampe kering","1838496172237033834","","mas_veel","in","Wonokromo, Indonesia","0","0","0","https://x.com/agus_genjik/status/1838496172237033834","1093023639618764802","agus_genjik"
"1838494797436457092","Tue Sep 24 08:24:51 +0000 2024","0","Tinggal tangisan dan sekrg berharap duduk di kursi gibran meski katanya bisa lwt impeachment","1838494797436457092","","","in","Indonesia","0","0","0","https://x.com/kangtholei/status/1838494797436457092","318831793","kangtholei"
"1838358005529874716","Tue Sep 24 08:05:31 +0000 2024","0","@LelePecel150424 @mas_veel @gibran_tweet @prabowo @psi_id Nah lu sok asik Ditengah penderitaan https://t.co/ttqW67HR1L","1838489930156347644","https://pbs.twimg.com/tweet_video_thumb/GYOg11ea0AAbiF_.jpg","LelePecel150424","in","","0","0","0","https://x.com/sales_palugada/status/1838489930156347644","1216578529954955264","sales_palugada"
"1838152895017238773","Tue Sep 24 07:51:00 +0000 2024","0","@mas_veel @tekarok007 @gibran_tweet Laporin ke polisi saja kalo bukan Gibran berani nggak ?","1838486276590440924","","mas_veel","in","","0","0","0","https://x.com/DodolJoker/status/1838486276590440924","1753956744236294144","DodolJoker"
"1838453281129140235","Tue Sep 24 07:47:35 +0000 2024","0","@PartaiSocmed REZEKI Mas @gibran_tweet inimah dah bener sih ga ngegandeng wajah PDIP saat ini melihat dr isu2 Partai yg negatif mungkin bl tdk terlalu banyak isu 2029 bareng Bu @puanmaharani_ri lbh make sense opini sih dr sebage natizen","1838485415830884760","","PartaiSocmed","in","tangerang city","0","0","0","https://x.com/RheinaHerlina/status/1838485415830884760","293624229","RheinaHerlina"
"1838358005529874716","Tue Sep 24 07:37:29 +0000 2024","0","@mas_veel @gibran_tweet @prabowo Atut ya. Akun fufufafa mulai di proses","1838482874565300682","","mas_veel","in","","0","0","0","https://x.com/bonjurno31/status/1838482874565300682","80983890","bonjurno31"
"1838477420887970004","Tue Sep 24 07:15:49 +0000 2024","0","Pdip banteng oposisi tunggal uda rencanakan fitnah adu domba sejak lama. Tapi @prabowo @gibran_tweet @jokowi @SBYudhoyono @kaesangp @AgusYudhoyono semakin solid. Nkri semakin kuat. @Partono_ADjem @dhemit_is_back @mas_veel","1838477420887970004","","","in","","0","0","0","https://x.com/geart007/status/1838477420887970004","1603518964117958656","geart007"
"1838358005529874716","Tue Sep 24 07:14:43 +0000 2024","0","@Janno_R01 @mas_veel @gibran_tweet @prabowo Jadi ingat statement Jenderal Sudirman ini: https://t.co/vGjpegPD4j","1838477146135892438","https://pbs.twimg.com/media/GYOVONCaYAARUX8.jpg","Janno_R01","in","","0","0","0","https://x.com/Yens0906/status/1838477146135892438","1709419397021093888","Yens0906"
"1837865036351787060","Tue Sep 24 07:12:05 +0000 2024","0","@AirinDatangLagi @prabowo Lo cinta amat ma mas gibran sampe nyuri-nyuri kesempatan ngevidioin.","1838476482349535625","","AirinDatangLagi","in","","0","0","0","https://x.com/BSuwekno34010/status/1838476482349535625","1776960093613182977","BSuwekno34010"
"1838130875264835621","Tue Sep 24 07:05:15 +0000 2024","0","@bengkeldodo @dwioktariyadi @FDonghun @kangforward @Partono_ADjem @Minietweets_ @anni_noni @AndreasSolusi @YoYoAyo17845 @yusufagro @Ndons_Back Semoga kamu dikaruniai anak yang mirip mas Gibran ya ","1838474761980273110","","bengkeldodo","in","","0","0","0","https://x.com/KantBarton/status/1838474761980273110","1432627397853995008","KantBarton"
"1838088858464096597","Tue Sep 24 03:11:36 +0000 2024","0","@JhonSitorus_18 @gibran_tweet Kalau laki laki itu berani berbuat berani bertanggung jawab mas @gibran_tweet","1838415963211043007","","JhonSitorus_18","in","","0","0","0","https://x.com/cloudninzee/status/1838415963211043007","1827008205496713216","cloudninzee"
"1838358005529874716","Tue Sep 24 03:10:23 +0000 2024","0","@mas_veel @gibran_tweet @prabowo Kasihan Gibran... Diledekin melulu.","1838415656095748394","","mas_veel","in","","0","0","0","https://x.com/manik2emanik/status/1838415656095748394","1603374160503541760","manik2emanik"
"1838214235979170105","Tue Sep 24 03:07:21 +0000 2024","0","@satriohendri Ngaku donk Mas @gibran_tweet biar gak berlarut larut #GibranKaesangTidakJujur #GibranBocilPengecut #GanyangJokowiGibran #FufufafaBocilPsikopat https://t.co/sTwrb7bfV0 https://t.co/n3jHfCME4C","1838414894330425613","https://pbs.twimg.com/media/GYNcmRUakAEaTmd.jpg","satriohendri","in","Sundaland","0","0","0","https://x.com/Metal_L0rd/status/1838414894330425613","1271411192","Metal_L0rd"
"1838358005529874716","Tue Sep 24 03:05:41 +0000 2024","1","@YustinaRahayu3 @gibran_tweet @prabowo Enak kali","1838414473700479257","","YustinaRahayu3","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/mas_veel/status/1838414473700479257","1709123175450288128","mas_veel"
"1838358005529874716","Tue Sep 24 03:05:11 +0000 2024","2","@Heraloebss @gibran_tweet @prabowo iya benar udah macam org gila blm nemu RSJ","1838414348928323900","","Heraloebss","in","Jakarta Pusat, DKI Jakarta","0","2","0","https://x.com/mas_veel/status/1838414348928323900","1709123175450288128","mas_veel"
"1838126386382504247","Tue Sep 24 02:59:21 +0000 2024","1","@denismalhotra semoga kedepannya dipemerintahan pak Prabowo dan mas Gibran lebih ketat mengawasi orang2 yg asal mbacot kayak gini.. jgn terlalu lembut sperti pak Jokowi... kalo bisa orang macem @denismalhotra ini langsung ditangkap saja ..ditembak tepat di ndasnya juga nggak apa2 ..","1838412879235813441","","denismalhotra","in","","0","0","0","https://x.com/Wwn0303/status/1838412879235813441","2833461882","Wwn0303"
"1838411023923228734","Tue Sep 24 02:51:58 +0000 2024","4","Diputer-puter malah kebingungan. Mas Slamet Mas Slamet. Eh Mas Gibran Mas Gibran. Banyak yg berburu Gibran fufufafa menggunakan nope Gibran akhirnya nama Gibran diganti menjadi Slamet di gopay. Sementara nama di OVO tidak berubah #GibranCariSlamet #GibranKaesangTidakJujur https://t.co/KQ8tVpEcm0","1838411023923228734","https://pbs.twimg.com/media/GYNZFCFb0AA-lWJ.jpg","","in","","0","2","4","https://x.com/dancersejati07/status/1838411023923228734","1605747132014637061","dancersejati07"
"1838271576384639267","Tue Sep 24 02:39:17 +0000 2024","1","@Pndtrbgs_ @AgusMagelangan Muhammadiyah tapi biru muda biasane sing pro prabowo gibran mas","1838407829822279720","","Pndtrbgs_","in","pondok cabe ","0","0","0","https://x.com/aqilaqilan/status/1838407829822279720","160764709","aqilaqilan"
"1838403767433359489","Tue Sep 24 02:23:08 +0000 2024","6"," Dari GoPay ke GoPay muncul namanya 'Slamet'. Tapi kalau pakai virtual account bank nama Mas Gibran masih terlihat. (Eko Kuntadhi) 22/9/2024: https://t.co/A4cwPUshyw #GibranCariSlamet #GibranKaesangTidakJujur https://t.co/dnecgBLy2h","1838403767433359489","https://pbs.twimg.com/media/GYNSejJakAAInAx.jpg","","in","","0","0","7","https://x.com/dancersejati07/status/1838403767433359489","1605747132014637061","dancersejati07"
